,Chromosome_0,Chromosome_1,Chromosome_2,Chromosome_3,Chromosome_4,Chromosome_5,Chromosome_6,Chromosome_7,Chromosome_8,Chromosome_9
38,757.0298803777173,760.1291490269853,760.1291490269853,757.0298803777173,760.1291490269853,760.1291490269853,760.1291490269853,757.0298803777173,760.1291490269853,760.1291490269853
39,760.1291490269853,760.1291490269853,760.1291490269853,757.0298803777173,760.1291490269853,757.0298803777173,760.1291490269853,757.0298803777173,760.1291490269853,760.1291490269853
40,757.0298803777173,760.1291490269853,760.1291490269853,757.0298803777173,757.0298803777173,760.1291490269853,757.0298803777173,757.0298803777173,757.0298803777173,760.1291490269853
41,760.1291490269853,760.1291490269853,757.0298803777173,757.0298803777173,757.0298803777173,760.1291490269853,760.1291490269853,760.1291490269853,757.0298803777173,757.0298803777173
42,757.0298803777173,757.0298803777173,760.1291490269853,760.1291490269853,757.0298803777173,757.0298803777173,760.1291490269853,760.1291490269853,757.0298803777173,757.0298803777173
43,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,784.2359783259035,757.0298803777173,757.0298803777173,784.2359783259035,757.0298803777173,760.1291490269853
44,757.0298803777173,769.287287284415,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,784.2359783259035,757.0298803777173,760.1291490269853,757.0298803777173
45,784.2359783259035,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,784.2359783259035,757.0298803777173,784.2359783259035,757.0298803777173,757.0298803777173
46,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,784.2359783259035,784.2359783259035,757.0298803777173,757.0298803777173,784.2359783259035,757.0298803777173
47,757.0298803777173,784.2359783259035,784.2359783259035,757.0298803777173,757.0298803777173,757.0298803777173,784.2359783259035,784.2359783259035,757.0298803777173,757.0298803777173
48,784.2359783259035,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,784.2359783259035,757.0298803777173
49,784.2359783259035,757.0298803777173,757.0298803777173,761.78875668662,784.2359783259035,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
50,757.0298803777173,761.78875668662,761.78875668662,757.0298803777173,784.2359783259035,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
51,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
52,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
53,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
54,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
55,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
56,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
57,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
58,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
59,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
60,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
61,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.9849267985692,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
62,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
63,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
64,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
65,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
66,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
67,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
68,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
69,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
70,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
71,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
72,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
73,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
74,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
75,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
76,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,806.9813988900671,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
77,757.0298803777173,757.0298803777173,757.0298803777173,806.9813988900671,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
78,757.0298803777173,757.0298803777173,765.7150144544814,795.0741457069303,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,806.9813988900671,757.0298803777173
79,765.7150144544814,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
80,757.0298803777173,757.0298803777173,757.0298803777173,765.7150144544814,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
81,765.7150144544814,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
82,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
83,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
84,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
85,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
86,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
87,761.2348484234801,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
88,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
89,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
90,765.8635324944464,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
91,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
92,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
93,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
94,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
95,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
96,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
97,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
98,757.0298803777173,752.6934885964779,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
99,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
100,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
101,757.0298803777173,757.0298803777173,753.491321790565,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
102,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,776.4896481532855,757.0298803777173,757.0298803777173,757.0298803777173
103,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
104,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
105,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
106,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
107,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
108,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
109,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
110,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
111,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
112,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
113,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
114,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
115,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
116,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
117,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
118,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
119,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
120,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
121,780.2783199252806,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
122,757.0298803777173,757.0298803777173,758.4159700382443,757.0298803777173,813.074224747395,757.0298803777173,757.0298803777173,813.074224747395,757.0298803777173,780.2783199252806
123,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,749.8439724655505,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
124,757.0298803777173,757.0298803777173,757.0298803777173,749.8439724655505,757.0298803777173,757.0298803777173,749.8439724655505,757.0298803777173,757.0298803777173,757.0298803777173
125,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
126,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
127,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
128,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
129,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
130,757.0298803777173,783.0485794403855,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
131,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
132,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
133,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
134,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
135,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
136,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
137,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
138,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
139,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
140,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
141,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819
142,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173
143,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819
144,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
145,758.163342134819,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819
146,758.163342134819,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173
147,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,758.163342134819,763.2859290434503,757.0298803777173,757.0298803777173,757.0298803777173
148,758.163342134819,757.0298803777173,786.0181100262807,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,756.4830697214202,758.163342134819,757.0298803777173
149,756.4830697214202,786.0181100262807,757.0298803777173,756.4830697214202,757.0298803777173,786.0181100262807,757.0298803777173,757.2214190687048,757.2214190687048,758.163342134819
150,758.163342134819,756.4830697214202,786.0181100262807,757.0298803777173,757.0298803777173,786.0181100262807,757.0298803777173,756.4830697214202,757.0298803777173,761.0978950306978
151,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,758.4331002168083,756.4830697214202,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
152,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,758.4331002168083
153,757.0298803777173,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
154,757.0298803777173,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
155,758.163342134819,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,758.163342134819
156,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173
157,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,757.0298803777173,796.3215579424354,757.0298803777173
158,796.3215579424354,757.0298803777173,757.0298803777173,796.3215579424354,757.0298803777173,757.0298803777173,757.0298803777173,771.5323502476633,757.0298803777173,757.0298803777173
159,771.5323502476633,772.971295726071,771.5323502476633,757.0298803777173,757.0298803777173,757.0298803777173,766.1565858393051,757.0298803777173,757.0298803777173,757.0298803777173
160,757.0298803777173,771.5323502476633,766.1565858393051,766.1565858393051,766.1565858393051,807.7796110963961,771.5323502476633,757.0298803777173,766.1565858393051,771.5323502476633
161,766.1565858393051,766.1565858393051,766.1565858393051,771.5323502476633,766.1565858393051,757.0298803777173,766.1565858393051,771.5323502476633,766.1565858393051,766.1565858393051
162,766.1565858393051,766.1565858393051,767.9739044787875,757.0298803777173,796.419795005673,766.1565858393051,766.1565858393051,796.419795005673,766.1565858393051,766.1565858393051
163,766.1565858393051,766.1565858393051,766.1565858393051,796.419795005673,766.1565858393051,766.1565858393051,767.9739044787875,796.419795005673,766.1565858393051,766.1565858393051
164,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.0562266906406,766.1565858393051,796.419795005673,796.419795005673
165,796.419795005673,766.1565858393051,796.419795005673,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051
166,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051
167,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051,766.1565858393051
